# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar  5 02:02:54 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
HIP 38594 c,HIP 38594,3477.76800000000,229.00100000000,-229.00100000000,0,3.8050000000,0.1720000000,-0.1720000000,0,7.94000000,,,0,48.40000000,7.40000000,-7.40000000,0,0.531000,,,0,0.160000,0.100000,-0.100000,0,,,,,,,,,4086.30,168.90,-97.30,0,0.626646,0.018531,-0.018531,0,0.610000,0.020000,-0.020000,0,-1.06243,0.00038,-0.00038,0,,,,
HIP 39017 b,HIP 39017,31000.00000000000,19000.00000000000,-9500.00000000000,0,22.1000000000,8.0000000000,-8.0000000000,0,12.00000000,,,0,7500.75040520,2892.23850370,-2351.93021180,0,23.900000,,,0,0.550000,0.350000,-0.390000,0,,,,,,,,,7201.00,142.41,-111.62,0,1.519870,0.040637,-0.074338,0,1.520000,0.280000,-0.260000,0,0.74788,0.02068,-0.01072,0,0.1150,,,0
HIP 41378 b,HIP 41378,15.57208000000,0.00002000000,-0.00002000000,0,,,,,2.59500000,0.03600000,-0.03600000,0,6.89000000,0.88000000,-0.88000000,0,2.170000,0.280000,-0.280000,0,,,,,140.0000,5.0000,-3.0000,0,959.00,9.00,-5.00,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 41378 c,HIP 41378,31.70603000000,0.00006000000,-0.00006000000,0,,,,,2.72700000,0.06000000,-0.06000000,0,4.40000000,1.10000000,-1.10000000,0,1.190000,0.300000,-0.300000,0,,,,,54.0000,2.0000,-1.0000,0,757.00,7.00,-4.00,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 41378 d,HIP 41378,278.36180000000,0.00050000000,-0.00050000000,0,,,,,3.54000000,0.06000000,-0.06000000,0,4.60000000,,,1,0.560000,,,1,0.000000,,,0,3.0100,0.1100,-0.0600,0,367.00,3.00,-2.00,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 41378 e,HIP 41378,369.00000000000,10.00000000000,-10.00000000000,0,,,,,4.92000000,0.09000000,-0.09000000,0,12.00000000,5.00000000,-5.00000000,0,0.550000,0.230000,-0.230000,0,,,,,2.1000,0.1000,-0.1000,0,335.00,4.00,-4.00,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 41378 f,HIP 41378,542.07975000000,0.00014000000,-0.00014000000,0,,,,,9.20000000,0.10000000,-0.10000000,0,12.00000000,3.00000000,-3.00000000,0,0.090000,0.020000,-0.020000,0,,,,,1.2400,0.0600,-0.0200,0,294.00,3.00,-1.00,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 41378 g,HIP 41378,62.06000000000,0.32000000000,-0.32000000000,0,,,,,2.54000000,,,0,7.00000000,1.50000000,-1.50000000,0,2.350000,,,0,,,,,22.3000,0.8000,-0.5000,0,605.00,4.70,-4.70,0,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,0.39646,0.00360,-0.00363,0,4.2790,0.9310,-0.9310,0
HIP 4845 b,HIP 4845,34.15000000000,0.04600000000,-0.04600000000,0,0.1760000000,0.0070000000,-0.0070000000,0,3.89000000,,,0,14.40000000,3.00000000,-3.00000000,0,1.340000,,,0,0.250000,0.140000,-0.140000,0,,,,,,,,,4010.00,123.37,-134.13,0,0.603999,0.028315,-0.070118,0,0.620000,0.040000,-0.040000,0,-1.03390,0.00056,-0.00056,0,,,,
HIP 48714 b,HIP 48714,17.81800000000,0.00200000000,-0.00200000000,0,0.1120000000,0.0010000000,-0.0010000000,0,5.11000000,,,0,22.90000000,2.80000000,-2.80000000,0,0.943000,,,0,0.500000,0.080000,-0.080000,0,,,,,,,,,4015.50,166.50,-128.40,0,0.595456,0.017750,-0.017750,0,0.580000,0.020000,-0.020000,0,-1.15565,0.00032,-0.00032,0,,,,
HIP 5158 b,HIP 5158,345.72000000000,5.37000000000,-5.37000000000,0,0.8900000000,,,0,13.60000000,,,0,451.00000000,,,0,0.985000,,,0,0.520000,0.080000,-0.080000,0,,,,,,,,,4962.00,89.00,-89.00,0,0.750000,0.060000,-0.060000,0,0.780000,0.021000,-0.021000,0,-0.95861,,,0,6.0000,,,1
HIP 5158 c,HIP 5158,9017.76000000000,3180.74000000000,-3180.74000000000,0,7.7000000000,1.8800000000,-1.8800000000,0,12.20000000,,,0,4780.16320000,3353.10650000,-3353.10650000,0,14.500000,,,0,0.140000,0.100000,-0.100000,0,,,,,,,,,4813.00,207.69,-128.99,0,0.754089,0.052700,-0.085993,0,0.780000,0.123522,-0.073427,0,-0.56080,0.01866,-0.02043,0,6.0000,,,1
HIP 54373 b,HIP 54373,7.76000000000,0.00300000000,-0.00300000000,0,0.0630000000,0.0010000000,-0.0010000000,0,2.87000000,,,0,8.62000000,1.84000000,-1.84000000,0,2.000000,,,0,0.200000,0.110000,-0.110000,0,,,,,,,,,4021.00,226.00,-146.00,0,0.564998,0.016704,-0.016704,0,0.570000,0.030000,-0.030000,0,-1.22239,0.00055,-0.00055,0,,,,
HIP 54373 c,HIP 54373,15.14400000000,0.00800000000,-0.00800000000,0,0.0990000000,0.0020000000,-0.0020000000,0,3.57000000,,,0,12.44000000,2.11000000,-2.11000000,0,1.500000,,,0,0.200000,0.120000,-0.120000,0,,,,,,,,,4021.00,226.00,-146.00,0,0.564998,0.016704,-0.016704,0,0.570000,0.030000,-0.030000,0,-1.22239,0.00055,-0.00055,0,,,,
HIP 54515 b,HIP 54515,33000.00000000000,15000.00000000000,-8800.00000000000,0,24.8000000000,7.2000000000,-4.7000000000,0,12.20000000,,,0,5625.56280390,2415.49589320,-1557.35919430,0,17.000000,,,0,0.420000,0.130000,-0.140000,0,,,,,,,,,8100.00,500.00,-340.00,0,1.649150,0.061655,-0.037732,0,1.900000,0.190000,-0.200000,0,1.02101,0.01918,-0.01110,0,0.1150,0.0850,-0.0920,0
HIP 54597 b,HIP 54597,3274.00000000000,47.00000000000,-46.00000000000,0,4.0000000000,0.1000000000,-0.1000000000,0,13.30000000,,,0,762.78817680,127.13136280,-63.56568140,0,1.780000,,,0,0.030000,0.030000,-0.020000,0,0.0143,0.0002,-0.0002,0,,,,,4799.00,90.00,-90.00,0,0.660000,0.025000,-0.025000,0,0.800000,0.040000,-0.040000,0,-0.68194,0.00416,-0.00420,0,4.3000,4.0000,-4.0000,0
HIP 55507 b,HIP 55507,5138.43727000000,887.26948000000,-529.24741000000,0,5.0620000000,0.5960000000,-0.4670000000,0,12.60000000,,,0,2585.53409095,792.02839024,-546.34703163,0,7.100000,,,0,0.362000,0.124000,-0.195000,0,,,,,,,,,4171.00,93.16,-149.45,0,0.723643,0.084061,-0.048602,0,0.650000,0.079000,-0.079000,0,-0.84530,0.03442,-0.02436,0,,,,
HIP 56640 b,HIP 56640,2675.57603000000,183.35403000000,-108.29793000000,0,4.5500000000,0.2210000000,-0.1500000000,0,12.70000000,,,0,2151.69831539,590.84300861,-385.52585769,0,5.770000,,,0,0.118000,0.062000,-0.076000,0,,,,,,,,,4769.00,55.00,-55.00,0,4.930000,0.050000,-0.050000,0,1.750000,0.101000,-0.101000,0,1.05000,0.01000,-0.01000,0,9.1500,1.9900,-1.8900,0
HIP 57274 b,HIP 57274,8.13520000000,0.00400000000,-0.00400000000,0,0.0700000000,0.0000000000,0.0000000000,0,,,,,3359.44626199,,,1,,,,,0.190000,0.100000,-0.100000,0,,,,,,,,,4510.00,136.00,-136.00,0,0.780000,0.050000,-0.050000,0,0.290000,0.300000,-0.300000,0,0.19000,0.01000,-0.01000,0,7.8700,5.0000,-5.0000,0
HIP 57274 c,HIP 57274,32.03000000000,0.02000000000,-0.02000000000,0,0.1780000000,,,0,14.20000000,,,0,130.00000000,3.00000000,-3.00000000,0,0.249000,,,0,0.050000,0.020000,-0.020000,0,,,,,,,,,4640.00,100.00,-100.00,0,0.680000,0.030000,-0.030000,0,0.730000,0.050000,-0.050000,0,0.19000,0.01000,-0.01000,0,7.8700,5.0000,-5.0000,0
HIP 57274 d,HIP 57274,431.70000000000,8.50000000000,-8.50000000000,0,1.0100000000,,,0,14.20000000,,,0,167.40000000,8.00000000,-8.00000000,0,0.321000,,,0,0.270000,0.050000,-0.050000,0,,,,,,,,,4640.00,100.00,-100.00,0,0.680000,0.030000,-0.030000,0,0.730000,0.050000,-0.050000,0,0.19000,0.01000,-0.01000,0,7.8700,5.0000,-5.0000,0
HIP 5763 b,HIP 5763,30.01400000000,0.15280000000,-0.28420000000,0,0.1700000000,,,0,14.20000000,,,0,162.09248757,,,0,0.311000,,,0,0.054000,,,0,,,,,,,,,4352.00,147.01,-109.13,0,0.750378,0.058816,-0.076410,0,0.720000,,,0,-0.73999,0.02474,-0.02874,0,,,,
HIP 63242 b,HIP 63242,124.60000000000,,,0,0.5650000000,,,0,12.50000000,,,0,2917.56000000,,,0,8.210000,,,0,0.230000,,,0,,,,,,,,,4830.00,100.00,-100.00,0,10.275655,0.177534,-0.106589,0,1.540000,0.050000,-0.050000,0,1.63000,0.00100,-0.00100,0,,,,
HIP 65 A b,HIP 65 A,0.98097340000,0.00000310000,-0.00000310000,0,0.0178200000,0.0002000000,-0.0002100000,0,22.75427000,6.83749000,-5.49241000,0,1021.18779000,24.79074000,-24.79074000,0,0.480000,0.610000,-0.260000,0,0.000000,,,0,661.0000,28.0000,-29.0000,0,1411.00,15.00,-15.00,0,4590.00,49.00,-49.00,0,0.724200,0.008100,-0.009100,0,0.781000,0.027000,-0.027000,0,-0.67799,0.01565,-0.01774,0,4.1000,4.3000,-2.8000,0
HIP 65407 b,HIP 65407,28.12500000000,0.01900000000,-0.01900000000,0,0.1770000000,0.0050000000,-0.0050000000,0,14.30000000,,,0,136.03124000,10.17056000,-10.17056000,0,0.256000,,,0,0.140000,0.070000,-0.070000,0,,,,,,,,,5460.00,50.00,-50.00,0,0.952252,0.011421,-0.027607,0,0.930000,0.070000,-0.070000,0,-0.18603,0.00123,-0.00123,0,,,,
HIP 65407 c,HIP 65407,67.30000000000,0.08000000000,-0.08000000000,0,0.3160000000,0.0080000000,-0.0080000000,0,13.90000000,,,0,249.17872000,17.16282000,-17.16282000,0,0.510000,,,0,0.120000,0.040000,-0.040000,0,,,,,,,,,5460.00,50.00,-50.00,0,0.952252,0.011421,-0.027607,0,0.930000,0.070000,-0.070000,0,-0.18603,0.00123,-0.00123,0,,,,
HIP 65426 b,HIP 65426,,,,,92.0000000000,,,0,16.81350000,1.12090000,-1.12090000,0,2860.47000000,953.49000000,-953.49000000,0,3.310000,,,0,,,,,,,,,1500.00,100.00,-200.00,0,8840.00,200.00,-200.00,0,1.770000,0.050000,-0.050000,0,1.960000,0.040000,-0.040000,0,1.26895,0.02206,-0.03127,0,0.0140,0.0040,-0.0040,0
HIP 65891 b,HIP 65891,1079.55726000000,20.64275000000,-18.39667000000,0,2.7940000000,0.0930000000,-0.0980000000,0,12.80000000,,,0,1871.37366042,240.59610410,-89.94543918,0,4.900000,,,0,0.128000,0.040000,-0.036000,0,,,,,,,,,5000.00,100.00,-100.00,0,8.930000,1.020000,-1.020000,0,2.490000,0.239000,-0.239000,0,1.65000,0.09000,-0.10000,0,,,,
HIP 66074 b,HIP 66074,310.90000000000,21.70000000000,-17.70000000000,0,0.7990000000,0.0350000000,-0.0350000000,0,12.90000000,,,0,1589.14203500,635.65681400,-635.65681400,0,4.070000,,,0,0.948000,0.004000,-0.004000,0,,,,,,,,,4300.00,60.00,-60.00,0,0.690000,0.013000,-0.012000,0,0.705000,0.025000,-0.023000,0,-0.81816,0.01681,-0.01749,0,7.9000,4.9000,-4.1000,0
HIP 67522 b,HIP 67522,6.95947310000,0.00000220000,-0.00000220000,0,0.0748000000,0.0016000000,-0.0018000000,0,9.98720180,0.23538859,-0.22417961,0,71.40000000,,,0,0.394000,,,0,0.064000,0.187000,-0.049000,0,341.0878,,,0,1175.00,13.00,-12.00,0,5675.00,75.00,-75.00,0,1.380000,0.060000,-0.060000,0,1.220000,0.050000,-0.050000,0,0.24304,0.02178,-0.02293,0,0.0170,0.0020,-0.0020,0
HIP 67522 c,HIP 67522,14.33489200000,0.00001200000,-0.00001200000,0,0.1228000000,0.0042000000,-0.0053000000,0,7.93595834,0.34747840,-0.35868738,0,48.30000000,,,0,0.531000,,,0,0.077000,0.195000,-0.056000,0,,,,,917.00,19.00,-15.00,0,5675.00,75.00,-75.00,0,1.380000,0.060000,-0.060000,0,1.220000,0.050000,-0.050000,0,0.24304,0.02178,-0.02293,0,0.0170,0.0020,-0.0020,0
HIP 67537 b,HIP 67537,2523.64713000000,240.39054000000,-94.43206000000,0,4.8070000000,0.3130000000,-0.1510000000,0,12.30000000,,,0,4309.11754211,1608.84739623,-757.70292229,0,12.700000,,,0,0.586000,0.039000,-0.030000,0,,,,,,,,,4985.00,100.00,-100.00,0,8.690000,0.880000,-0.880000,0,2.316000,0.133000,-0.133000,0,1.61669,0.06932,-0.08253,0,,,,
HIP 67851 b,HIP 67851,89.23000000000,0.06000000000,-0.06000000000,0,0.4200000000,0.0002000000,-0.0002000000,0,13.70000000,,,0,365.50266805,12.71313628,-12.71313628,0,0.781000,,,0,0.130000,0.040000,-0.040000,0,,,,,,,,,4840.00,43.00,-43.00,0,5.450000,0.110000,-0.110000,0,1.280000,0.080000,-0.080000,0,1.16673,0.00792,-0.00806,0,5.4600,1.7100,-1.3100,0
HIP 67851 c,HIP 67851,3128.41000000000,52.09000000000,-47.13000000000,0,4.5500000000,0.0500000000,-0.0500000000,0,12.70000000,,,0,2204.77565936,649.95909232,-164.63511483,0,5.910000,,,0,0.300000,0.030000,-0.030000,0,,,,,,,,,4840.00,43.00,-43.00,0,5.450000,0.110000,-0.110000,0,1.280000,0.080000,-0.080000,0,1.16673,0.00792,-0.00806,0,5.4600,1.7100,-1.3100,0
HIP 70849 b,HIP 70849,3649.00000000000,18.00000000000,-18.00000000000,0,3.9900000000,0.0600000000,-0.0700000000,0,12.90000000,,,0,1430.22783150,127.13136280,-95.34852210,0,3.660000,,,0,0.650000,0.020000,-0.010000,0,,,,,,,,,4105.00,130.00,-130.00,0,0.633112,0.018992,-0.018992,0,0.650000,0.010000,-0.010000,0,-1.04817,0.00066,-0.00066,0,3.0000,2.0000,-2.0000,0
HIP 71135 b,HIP 71135,87.19000000000,0.38100000000,-0.38100000000,0,0.3350000000,0.0070000000,-0.0070000000,0,4.55000000,,,0,18.80000000,4.10000000,-4.10000000,0,1.100000,,,0,0.210000,0.130000,-0.130000,0,,,,,,,,,4146.00,107.00,-110.00,0,0.681296,0.037461,-0.033803,0,0.660000,0.040000,-0.040000,0,-0.90800,0.00097,-0.00098,0,,,,
HIP 74890 b,HIP 74890,822.30000000000,16.80000000000,-16.80000000000,0,2.1000000000,0.0900000000,-0.0900000000,0,13.30000000,,,0,762.79200000,95.34900000,-95.34900000,0,1.780000,,,0,0.070000,0.070000,-0.070000,0,,,,,,,,,4850.00,100.00,-100.00,0,5.770000,0.530000,-0.530000,0,1.740000,0.210000,-0.210000,0,1.21484,0.05931,-0.06872,0,4.4100,1.1600,-0.9000,0
HIP 75092 b,HIP 75092,926.40000000000,12.80000000000,-12.80000000000,0,2.0200000000,0.0200000000,-0.0200000000,0,13.50000000,,,0,568.91284853,47.67426105,-47.67426105,0,1.270000,,,0,0.420000,0.100000,-0.100000,0,,,,,,,,,4891.00,50.00,-50.00,0,4.530000,0.050000,-0.050000,0,1.280000,0.110000,-0.100000,0,1.01995,0.01388,-0.01135,0,4.3000,1.2600,-1.0400,0
HIP 77900 b,HIP 77900,,,,,3319.0000000000,28.0000000000,-28.0000000000,0,12.10000000,,,0,6674.39654700,317.82840700,-317.82840700,0,20.700000,,,0,,,,,,,,,2507.00,16.00,-5.00,0,13646.00,95.00,-95.00,0,,,,,,,,,,,,,,,,
HIP 78530 b,HIP 78530,,,,,740.0000000000,60.0000000000,-60.0000000000,0,12.00000000,,,0,7300.00000000,300.00000000,-300.00000000,0,23.200000,,,0,,,,,,,,,2700.00,100.00,-100.00,0,10500.00,,,0,2.108760,0.067185,-0.058845,0,2.500000,,,0,1.36840,0.07780,-0.05352,0,0.0050,,,0
HIP 79098 AB b,HIP 79098 AB,,,,,345.0000000000,6.0000000000,-6.0000000000,0,12.10000000,,,0,6515.51500000,1430.23500000,-1430.23500000,0,20.200000,,,0,,,,,,,,,2450.00,150.00,-150.00,0,9193.75,61.25,-93.42,0,,,,,3.750000,1.250000,-1.250000,0,,,,,0.0100,0.0030,-0.0030,0
HIP 79431 b,HIP 79431,111.70000000000,0.70000000000,-0.70000000000,0,0.3600000000,,,0,13.40000000,,,0,667.41500000,,,0,1.520000,,,0,0.290000,0.020000,-0.020000,0,,,,,,,,,3191.00,1000.00,-1000.00,0,0.478625,0.014134,-0.014134,0,0.490000,0.050000,-0.050000,0,-1.54921,0.09481,-0.12147,0,,,,
HIP 81208 C b,HIP 81208 C,104100.00000000000,107260.00000000000,-40934.00000000000,0,23.0400000000,13.8800000000,-6.5500000000,0,12.30000000,,,0,4703.86042360,127.13136280,-127.13136280,0,13.900000,,,0,,,,,,,,,2050.00,35.00,-20.00,0,,,,,,,,,0.135000,0.010000,-0.013000,0,,,,,0.0170,0.0030,-0.0040,0
HIP 8152 b,HIP 8152,10.75101400000,0.00005500000,-0.00005500000,0,0.0930000000,0.0020000000,-0.0020000000,0,2.53625843,0.15691518,-0.13542085,0,8.90000000,1.70000000,-1.70000000,0,2.970000,0.810000,-1.080000,0,0.000000,,,0,88.9000,11.6000,-11.6000,0,794.96,13.67,-13.16,0,5618.00,74.00,-73.00,0,0.960300,0.017500,-0.016300,0,0.937300,0.035000,-0.032200,0,-0.08040,0.02488,-0.02418,0,6.0000,2.4000,-2.3000,0
HIP 8152 c,HIP 8152,19.60562000000,0.00025000000,-0.00025000000,0,0.1390000000,0.0030000000,-0.0020000000,0,2.52442508,0.14962921,-0.14078921,0,10.70000000,2.10000000,-2.20000000,0,3.630000,1.020000,-1.380000,0,0.200000,0.100000,-0.100000,0,39.9000,5.2000,-5.2000,0,650.68,11.19,-10.77,0,5618.00,74.00,-73.00,0,0.960300,0.017500,-0.016300,0,0.937300,0.035000,-0.032200,0,-0.08040,0.02488,-0.02418,0,6.0000,2.4000,-2.3000,0
HIP 8541 b,HIP 8541,1852.14387000000,215.24662000000,-117.31046000000,0,3.7290000000,0.3000000000,-0.1680000000,0,12.60000000,,,0,2451.72833160,602.28483126,-32.73632592,0,6.730000,,,0,0.360000,0.060000,-0.047000,0,,,,,,,,,4672.00,61.00,-61.00,0,6.840000,0.080000,-0.090000,0,2.009000,0.115000,-0.115000,0,1.31000,0.01000,-0.01000,0,10.9700,1.6300,-1.9700,0
HIP 86221 b,HIP 86221,2.22400000000,0.00040000000,-0.00050000000,0,0.0310000000,,,0,14.00000000,,,0,225.65816897,,,0,0.452000,,,0,0.086000,,,0,,,,,,,,,,,,,,,,,0.790000,,,0,,,,,,,,
HIP 90988 b,HIP 90988,455.73816000000,2.11413000000,-1.88939000000,0,1.3600000000,0.0260000000,-0.0270000000,0,13.40000000,,,0,668.07531151,25.10844415,-27.01541459,0,1.530000,,,0,0.081000,0.042000,-0.043000,0,,,,,,,,,4883.00,57.00,-57.00,0,3.940000,0.040000,-0.040000,0,1.613000,0.093000,-0.093000,0,0.88986,0.00777,-0.00905,0,4.5500,1.1200,-0.8000,0
HIP 91258 b,HIP 91258,5.05050000000,0.00150000000,-0.00150000000,0,0.0600000000,0.0000000000,0.0000000000,0,13.70000000,,,0,346.43470000,66.74430000,-66.74430000,0,0.740000,,,0,0.020000,0.010000,-0.010000,0,,,,,,,,,5519.00,70.00,-70.00,0,0.890000,0.030000,-0.030000,0,0.970000,0.280000,-0.280000,0,-0.22200,,,0,2.4000,2.4000,-2.4000,0
HIP 94235 b,HIP 94235,7.71305700000,0.00002100000,-0.00002100000,0,0.0787000000,0.0005600000,-0.0001700000,0,3.00000000,0.32000000,-0.28000000,0,379.00000000,,,1,,,,,0.320000,0.200000,-0.200000,0,219.2841,,,0,1060.00,50.00,-50.00,0,5991.00,50.00,-50.00,0,1.080000,0.110000,-0.100000,0,1.094000,0.024000,-0.007000,0,0.13759,0.00777,-0.01818,0,0.1180,0.0180,-0.0160,0
HIP 948 b,HIP 948,24955.45756000000,8914.75178000000,-10015.46337000000,0,15.0370000000,3.3150000000,-4.4640000000,0,12.10000000,,,0,6547.26518420,3132.51677939,-2705.67322879,0,20.300000,,,0,0.230000,0.161000,-0.110000,0,,,,,,,,,4497.00,117.06,-137.15,0,0.688488,0.062427,-0.050659,0,0.710000,0.080000,-0.080000,0,-0.75782,0.02493,-0.01935,0,,,,
HIP 9618 b,HIP 9618,20.77285800000,0.00004700000,-0.00004700000,0,0.1450000000,0.0030000000,-0.0030000000,0,3.82838127,0.10440228,-0.08816578,0,8.30000000,1.70000000,-1.70000000,1,0.810000,0.210000,-0.250000,1,0.000000,,,0,40.3000,2.3000,-1.5000,0,640.88,10.94,-10.36,0,5649.00,75.00,-71.00,0,0.959300,0.017300,-0.016300,0,0.942000,0.033500,-0.032500,0,-0.07160,0.02391,-0.02368,0,5.6000,2.3000,-2.2000,0
HIP 9618 c,HIP 9618,52.56363000000,0.00016000000,-0.00016000000,0,0.2690000000,0.0050000000,-0.0050000000,0,3.42855926,0.09718640,-0.08596176,0,7.00000000,,,1,1.000000,,,1,0.000000,,,0,11.7000,0.6500,-0.4000,0,470.31,8.03,-7.60,0,5649.00,75.00,-71.00,0,0.959300,0.017300,-0.016300,0,0.942000,0.033500,-0.032500,0,-0.07160,0.02391,-0.02368,0,5.6000,2.3000,-2.2000,0
HIP 97166 b,HIP 97166,10.28891400000,0.00000640000,-0.00000640000,0,0.0910000000,0.0020000000,-0.0020000000,0,2.48013380,0.07271432,-0.05203142,0,19.10000000,1.60000000,-1.50000000,0,6.860000,1.260000,-1.580000,0,0.290000,0.072000,-0.072000,0,9.0686,,,0,701.66,8.91,-8.53,0,5216.00,52.00,-52.00,0,0.841800,0.012300,-0.010200,0,0.934200,0.015800,-0.018400,0,-0.32514,0.02237,-0.02165,0,1.2000,1.5000,-0.8000,0
HIP 97166 c,HIP 97166,16.43200000000,0.04100000000,-0.04100000000,0,0.1240000000,0.0020000000,-0.0020000000,0,2.75000000,,,0,8.00000000,1.60000000,-1.60000000,0,2.110000,,,0,0.000000,,,0,,,,,642.00,22.00,-22.00,0,5216.00,52.00,-52.00,0,0.841800,0.012300,-0.010200,0,0.934200,0.015800,-0.018400,0,-0.32514,0.02237,-0.02165,0,1.2000,1.5000,-0.8000,0
