pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
K2-70 b,K2-70,2.89,8.7,1.98,,,62.0,13.97896,0.1112,5622.0,-0.42935,0.93,0.94,
K2-71 b,K2-71,2.15,5.27,2.91,,,13.4,6.98541,0.0559,4006.0,-1.51871,0.426,0.477,
K2-72 b,K2-72,1.08,1.28,5.58,0.11,,8.5,5.577212,0.04,3360.47,-1.83673,0.330989,0.271365,
K2-72 c,K2-72,1.16,1.65,5.81,0.11,,2.2,15.189034,0.078,3360.47,-1.83673,0.330989,0.271365,
K2-72 d,K2-72,1.01,1.01,5.39,0.11,,5.4,7.760178,0.05,3360.47,-1.83673,0.330989,0.271365,
K2-72 e,K2-72,1.29,2.21,5.66,0.11,,1.2,24.158868,0.106,3360.47,-1.83673,0.330989,0.271365,
K2-73 b,K2-73,2.58,9.2,2.8,,968.0,209.0,7.49556,0.07619,5867.0,0.07609,1.058,1.02,
K2-73 c,K2-73,13.0,1142.0,2.86,,186.1,0.285,1000.0,,5867.0,0.07609,1.058,1.02,
K2-74 b,K2-74,2.31,5.95,2.65,,,59.1,19.5666,0.1402,6060.0,0.05957,0.98,0.96,
K2-75 b,K2-75,2.67,7.61,2.2,,,430.0,7.8142,0.081,5995.0,0.34943,1.56,1.16,
K2-75 c,K2-75,2.77,8.1,2.09,,,138.0,18.311,0.1429,5995.0,0.34943,1.56,1.16,
K2-77 b,K2-77,2.4996027,603.877,,0.29,806.0,58.0,8.2000844,0.0753,5160.0,-0.39686,0.792,0.847,4.7
K2-79 b,K2-79,4.09,9.2,0.73,0.23,1022.0,181.0,10.9947,0.0988,5897.0,0.01823,1.265,1.066,6.5
K2-8 b,K2-8,3.58,12.5,1.5,,631.0,37.7,10.35239,0.0856,4870.0,-0.55319,0.74,0.78,
K2-8 c,K2-8,2.41,6.39,2.51,,801.0,97.8,5.06416,0.0532,4870.0,-0.55319,0.74,0.78,
K2-80 b,K2-80,2.01,4.7,3.18,,,32.5,19.0918,0.135,5441.0,-0.43238,0.87,0.9,
K2-80 c,K2-80,1.47,2.76,4.77,,,166.0,5.605,0.0596,5441.0,-0.43238,0.87,0.9,
K2-80 d,K2-80,2.55211506,7.04,2.33,,,,28.867253,,5377.0,-0.43238,0.841458,0.913111,
K2-81 b,K2-81,1.97,4.54,3.26,0.06,,62.9,6.102325,0.059,4674.13,-0.5689,0.634663,0.745273,
K2-83 b,K2-83,1.244,2.08,5.94,0.07,,41.5,2.74697,0.03014,3910.0,-1.20362,0.424,0.484,
K2-83 c,K2-83,1.483,2.8,4.72,0.06,,7.42,9.99767,0.07131,3910.0,-1.20362,0.424,0.484,
K2-84 b,K2-84,2.41,6.39,2.51,,,178.0,6.4215,0.0665,5652.0,-0.42274,0.93,0.95,
K2-84 c,K2-84,2.03,4.78,3.14,,,25.3,27.86,0.1768,5652.0,-0.42274,0.93,0.95,
K2-85 b,K2-85,1.4,3.2,5.9,0.24,1355.0,800.0,0.68453862616,0.013,4232.0,-0.81171,0.71,0.7,
K2-86 b,K2-86,1.96,4.5,3.28,,,78.0,8.77683,0.077,5482.0,-0.38611,0.76,0.79,
K2-87 b,K2-87,7.6,44.9,0.562,,979.0,85.0,9.726618,0.094,5747.0,-0.09769,1.401,1.164,
K2-88 b,K2-88,1.23,2.04,6.02,0.26,,7.8,4.6122,0.0345,3537.0,-1.54478,0.256,0.258,
K2-89 b,K2-89,0.615,0.17,4.02,0.15,,78.0,1.096026,0.01462,3691.0,-1.32653,0.318,0.347,
K2-9 b,K2-9,2.25,5.69,2.74,,314.0,1.36,18.4498,0.091,3390.0,-1.92082,0.31,0.3,1.0
K2-90 b,K2-90,2.6,7.27,2.27,0.07,502.0,10.2,13.733314,0.096,4484.0,-0.95318,0.619,0.629,
K2-90 c,K2-90,1.3,2.24,5.6,0.19,,80.8,2.900706,0.035,4421.98,-0.95318,0.634754,0.704613,
K2-91 b,K2-91,1.1,1.37,5.66,0.09,,46.0,1.419549,0.0164,3622.0,-1.84126,0.284,0.292,
K2-95 b,K2-95,3.31,11.0,1.67,0.16,474.0,,10.1346454,0.0525,3566.0,-1.63451,0.4,0.41,0.79
K2-97 b,K2-97,13.45077684,174.48779544,0.392,0.207,1566.0,114.149,8.407115,0.0854,4673.0,0.86688,4.14,1.17,7.5
K2-98 b,K2-98,5.06645928,34.00763955,1.4,0.119,1185.0,339.0,10.1367349,0.0986,6260.0,0.50379,1.518,1.246,3.4
K2-99 b,K2-99,11.88151954,276.51071409,0.9,0.22,1184.0,357.0,18.24783,0.153,6069.0,0.89927,2.55,1.44,3.7
K2-99 c,K2-99,12.6,2669.7586188,7.33,0.21,390.0,,522.2,1.43,6069.0,0.89927,2.55,1.44,3.7
KELT-1 b,KELT-1,12.442,8654.15,24.7,0.0099,2361.0,5165.92,1.217514,0.02466,6516.0,0.545,1.471,1.335,
KELT-10 b,KELT-10,15.681391,215.80657,0.308,,1377.0,600.0,4.1662739,0.0525,5948.0,0.21748,1.209,1.112,4.5
KELT-11 b,KELT-11,15.13212395,65.15482343,0.093,0.0,1712.0,1433.0,4.73620865,0.0623,5375.0,0.74429,2.69,1.44,
KELT-12 b,KELT-12,19.95202,301.9385,0.209,0.0,1800.0,1749.0,5.031623,0.06708,6279.0,0.89209,2.37,1.591,2.2
KELT-14 b,KELT-14,19.537287,408.09372,0.322,0.0,1970.0,826.113,1.7100566,0.03005,5720.0,0.27875,1.52,1.239,5.11
KELT-15 b,KELT-15,19.50366,416.3573,0.36,0.0,1642.0,1612.7618,3.32944,0.04613,6003.0,0.41162,1.78,2.06,
KELT-16 b,KELT-16,15.860735,874.0325,1.2,0.0,2453.0,6992.0328,0.9689951,0.02044,6236.0,0.4014,1.36,1.211,3.1
KELT-17 b,KELT-17,17.093725,416.3573,0.46,,2087.0,3331.8707,3.0801716,0.04881,7454.0,0.87564,1.645,1.635,0.65
KELT-18 b,KELT-18,17.59813,375.0394,0.377,0.0,2085.0,3152.0,2.8717518,0.0455,6670.0,0.81291,1.908,1.524,1.9
KELT-19 A b,KELT-19 A,21.40919,1293.5681,0.744,,1935.0,2340.0,4.6117093,0.0637,7500.0,0.97772,1.83,1.62,
KELT-2 A b,KELT-2 A,15.13215,540.311,0.91,0.0,2080.0,3108.45,4.11379,0.05497,6327.0,0.6889,1.93,1.54,3.97
KELT-20 b,KELT-20,19.514869,1074.90106,0.806,0.0,2262.0,4362.5,3.4741085,0.0542,8720.0,1.1038,1.565,1.76,0.6
KELT-21 b,KELT-21,17.777474,1242.7153,1.24,0.0,2051.0,2950.0,3.6127647,0.05224,7598.0,0.90472,1.638,1.458,1.6
KELT-23 A b,KELT-23 A,14.829507,298.12454,0.503,0.0,1561.0,991.183,2.255251,0.03302,5899.0,0.03383,0.996,0.944,6.4
KELT-24 b,KELT-24,12.71098411,1458.83238813,3.9,0.0319,1391.0,624.0,5.55149296,0.0665,6426.0,0.43933,1.338,1.268,1.98
KELT-3 b,KELT-3,17.48604,616.5902,0.75,0.0,1816.0,1704.57,2.70339,0.04123,6304.0,0.62523,1.7,1.96,3.0
KELT-4 A b,KELT-4 A,19.044091,286.68266,0.228,0.0,1823.0,1840.0,2.9895932,0.04317,6206.0,0.53529,1.603,1.201,4.44
KELT-6 b,KELT-6,14.5717,165.2716,0.27,0.22,1313.0,718.188,7.8457,0.07939,6102.0,0.493,1.73,1.42,6.1
KELT-6 c,KELT-6,13.0,1179.1493,2.95,0.21,,,1276.0,2.39,6272.0,0.493,1.529,1.126,4.9
KELT-7 b,KELT-7,17.9344,441.7837,0.442,0.0,2048.0,1775.39,2.73477,0.04415,6768.0,0.758,1.81,1.76,1.3
KELT-8 b,KELT-8,18.15858,209.7678,0.167,0.04,1675.0,983.3098,3.24406,0.0455,5754.0,0.26483,1.46,0.81,5.4
KELT-9 b,KELT-9,21.196219,915.3504,0.53,0.0,4050.0,44900.0,1.4811235,0.03462,10170.0,1.72428,2.362,2.52,0.3
KIC 10001893 b,KIC 10001893,,,,,,,0.2197,,27500.0,1.43069,0.18,0.47,
KIC 10001893 c,KIC 10001893,,,,,,,0.32528,,27500.0,1.43069,0.18,0.47,
KIC 10001893 d,KIC 10001893,,,,,,,0.81161,,27500.0,1.43069,0.18,0.47,
KIC 10068024 b,KIC 10068024,13.4,635.656814,1.45,,,,2.073549,,6118.4,0.496,1.574,1.22,0.56
KIC 10525077 b,KIC 10525077,5.5,25.9,0.855,,,,854.083,,6091.0,0.12899,1.01,1.01,
KIC 3526061 b,KIC 3526061,12.1,5768.58558705,17.9,0.85,,,3552.0,5.14,4829.0,1.21484,5.86,1.42,
KIC 3558849 b,KIC 3558849,6.9,38.1,0.637,,,,1322.3,,6175.0,0.40531,1.01,0.98,
KIC 5437945 b,KIC 5437945,6.4,33.6,0.704,0.0,308.0,2.9,440.7813,1.19671,6340.0,0.64137,1.24,1.07,5.01
KIC 5479689 b,KIC 5479689,14.2,158.9142035,0.305,,,,1.701531,,5459.1,-0.20099,0.894,0.966,
KIC 7917485 b,KIC 7917485,12.4,3750.394,10.8,0.15,,,840.0,,7067.0,0.99564,2.009938,1.63,
KIC 8121913 b,KIC 8121913,13.4,667.4396547,1.52,,,,3.294601,,5975.3,0.73994,2.233,1.456,
KIC 8540376 b,KOI-7892,4.1,15.8,1.26,,,,31.8099,,6474.0,0.2987,1.26,1.04,
KIC 8540376 c,KOI-7892,2.4,6.35,2.52,,,,75.2,,6474.0,0.2987,1.26,1.04,
KIC 9663113 b,KIC 9663113,4.6,19.2,1.08,0.0,264.0,3.356,572.3847,1.55346,6065.0,0.7919,1.03,0.98,2.14
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,12.2,5700.0,17.2,,,,,2.2,,,,0.48,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,1.33,2.32,5.42,,,,,2.44,,,,0.41,
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,13.1,1043.0,2.55,,,,,0.342,,,,0.087,
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,12.7,2200.0,5.9,,,,,5.1,,,,0.45,
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,12.9,1450.0,3.71,,,,,1.08,,,,0.039,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,13.3,700.0,1.63,,,,,3.5,,,,0.49,
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,12.2,4923.0,14.9,,,,,0.83,,,,0.073,
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,13.8,301.93698665,0.631,,,,,3.58,,,,0.73,
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,13.0,1250.0,3.13,,,,,2.63,,,,0.5,
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,13.2,836.0,2.0,,,,,3.64,,,,0.64,
KMT-2016-BLG-2605L b,KMT-2016-BLG-2605L,14.0,245.0457018,0.491,,,,,0.681,,,,0.064,
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,6.45,34.0,0.696,,,,,3.45,,,,0.76,
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,2.23,5.59,2.77,,,,,1.81,,,,0.34,
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,13.0,1166.43025369,2.92,,,,,2.34,,,,0.63,
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,2.41,6.39,2.51,,,,,2.73,,,,0.19,
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,2.13,5.19,2.95,,,,,1.38,,,,0.32,
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,13.4,640.0,1.46,,,,,1.8,,,,0.37,
KMT-2017-BLG-1057L b,KMT-2017-BLG-1057L,5.19,23.5,0.924,,,,,2.36,,,,0.57,
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,14.0,230.0,0.461,,,,,1.6,,,,0.33,
KMT-2017-BLG-1194L b,KMT-2017-BLG-1194L,1.7,3.54,3.96,,,,,1.78,,,,0.41,
KMT-2017-BLG-2197L b,KMT-2017-BLG-2197L,12.5,2809.60311788,7.9,,,,,15.91,,,,0.36,
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,14.2,171.0,0.328,,,,,2.14,,,,0.4,
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,13.4,664.26137063,1.52,,,,,2.14,,,,0.46,
KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,2.67,7.59,2.19,,,,,4.27,,,,1.14,
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,13.6,460.85119015,1.01,,,,,4.39,,,,0.51,
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,10.1,73.10053361,0.39,,,,,0.87,,,,0.1,
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,13.4,670.61793877,1.53,,,,,2.46,,,,0.29,
KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,9.01,60.0,0.451,,,,,0.62,,,,0.087,
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,11.9,9217.023803,30.1,,,,,1.07,,,,0.29,
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,2.34,6.059,2.6,,,,,1.305,,,,0.219,
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,12.9,1400.0,3.58,,,,,6.03,,,,1.09,
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,10.5,77.86795971,0.37,,,,,1.449,,,,0.193,
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,13.3,705.57906354,1.65,,,,,3.54,,,,0.65,
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,2.22,5.56,2.79,,,,,3.09,,,,0.47,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,12.9,111.0,0.284,,,,,0.763,,,,0.094,
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,13.7,346.43296363,0.74,,,,,4.27,,,,0.69,
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,13.7,365.50266805,0.781,,,,,3.81,,,,0.66,
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,2.99,9.2,1.89,,,,,3.1,,,,0.7,
KMT-2019-BLG-0297L b,KMT-2019-BLG-0297L,12.1,6038.739733,18.7,,,,,0.96,,,,0.21,
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,13.4,575.26941667,1.31,,,,,5.67,,,,0.7,
KMT-2019-BLG-0335L b,KMT-2019-BLG-0335L,12.1,6674.396547,20.7,,,,,1.64,,,,0.32,
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,12.6,2447.2787339,6.72,,,,,0.79,,,,0.09,
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,12.9,1452.47581999,3.72,,,,,1.16,,,,0.74,
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,13.7,381.3940884,0.815,,,,,2.0,,,,0.28,
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,3.19,10.28,1.74,,,,,3.31,,,,0.76,
KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,4.06,15.5,1.27,,,,,1.1,,,,0.28,
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,9.05,60.38739733,0.448,,,,,1.7,,,,0.3,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,5.98,29.87587026,0.768,,,,,2.44,,,,0.39,
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,13.7,397.0,0.848,,,,,2.15,,,,0.48,
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,1.85,4.08,3.54,,,,,1.7,,,,0.25,
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,13.0,1287.20504835,3.22,,,,,2.6,,,,0.79,
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,13.2,813.64072192,1.94,,,,,3.32,,,,0.61,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,2.0,4.67,3.21,,,,,3.02,,,,0.74,
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,14.1,200.0,0.392,,,,,,,,,0.31,
KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,13.7,368.68095212,0.788,,,,,1.85,,,,0.34,
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,11.4,88.99195396,0.33,,,,,2.0,,,,0.47,
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,1.2,1.87,5.95,,,,,2.07,,,,0.49,
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,11.9,8581.366989,28.0,,,,,22.3,,,,0.49,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,12.8,1754.41280664,4.6,,,,,2.92,,,,0.56,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,3.35,11.2,1.64,,,,,3.5,5200.0,,,0.78,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,6.56,34.96112477,0.681,,,,,1.62,,,,0.27,
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,9.6,66.74396547,0.415,,,,,2.8,,,,0.56,
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,6.2,31.7828407,0.733,,,,,1.54,,,,0.32,
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,12.7,2034.1018048,5.46,,,,,,,,,0.62,
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,6.91,38.19,0.636,,,,,2.22,,,,0.22,
KMT-2021-BLG-0736L b,KMT-2021-BLG-0736L,4.86,21.0,1.01,,,,,4.0,,,,0.6,
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,14.3,143.02278315,0.269,,,,,2.43,,,,0.36,
KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,13.7,400.46379282,0.856,,,,,1.75,,,,0.38,
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,1.49,2.81,4.67,,,,,3.14,,,,0.8,
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,9.86,69.92224954,0.401,,,,,1.26,,,,0.14,
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,10.6,79.45710175,0.367,,,,,0.93,,,,0.14,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,13.6,413.1769291,0.903,,,,,3.54,,,,0.63,
KMT-2021-BLG-1150L b,KMT-2021-BLG-1150L,13.9,279.68899816,0.572,,,,,4.5,,,,0.73,
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,4.59,19.05,1.08,,,,,1.52,,,,0.24,
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,13.6,120.77479466,0.264,,,,,2.89,,,,0.57,
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,9.12,61.27,0.444,,,,,2.37,,,,0.42,
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,1.97,4.55,3.27,,,,,2.29,,,,0.37,
KMT-2021-BLG-1547L b,KMT-2021-BLG-1547L,13.6,467.20775829,1.02,,,,,4.5,,,,0.72,
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,6.9,38.13940884,0.638,,,,,0.72,,,,0.08,
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,7.71,46.0,0.552,,,,,2.5,4570.0,,,0.58,
KMT-2021-BLG-1770L b,KMT-2021-BLG-1770L,12.1,6674.396547,20.7,,,,,0.9,,,,0.13,
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,14.0,232.01473711,0.465,,,,,1.9,,,,0.48,
KMT-2021-BLG-2010L b,KMT-2021-BLG-2010L,13.8,340.07639549,0.711,,,,,1.79,,,,0.37,
KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,5.02,22.24798849,0.966,,,,,1.15,,,,0.14,
KMT-2021-BLG-2478L b,KMT-2021-BLG-2478L,13.9,286.0455663,0.585,,,,,1.85,,,,0.2,
KMT-2021-BLG-2609L b,KMT-2021-BLG-2609L,3.17,10.17050902,1.75,,,,,2.3,,,,0.2,
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,14.2,163.04597279,0.313,,,,,4.81,,,,0.368,
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,10.9,82.63538582,0.351,,,,,3.02,,,,0.63,
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,4.05,15.4,1.27,,,,,1.9,,,,0.53,
KMT-2022-BLG-1013L b,KMT-2022-BLG-1013L,12.1,98.52680617,0.306,,,,,1.38,,,,0.18,
KMT-2022-BLG-1790L b,KMT-2022-BLG-1790L,13.5,549.84314411,1.23,,,,,5.25,,,,0.58,
KMT-2022-BLG-1818L b,KMT-2022-BLG-1818L,13.0,1271.313628,3.18,,,,,2.6,,,,0.79,
KMT-2022-BLG-1818L c,KMT-2022-BLG-1818L,13.2,114.41822652,0.273,,,,,12.6,,,,0.79,
KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,13.9,279.68899816,0.572,,,,,5.67,,,,0.67,
KMT-2022-BLG-2286L b,KMT-2022-BLG-2286L,12.1,6038.739733,18.7,,,,,2.02,,,,0.2,
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,11.0,83.7,0.346,,,,,3.14,,,,0.71,
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,3.67,13.03096469,1.45,,,,,2.96,,,,0.63,
KMT-2023-BLG-0469L b,KMT-2023-BLG-0469L,7.04,39.41072247,0.621,,,,,2.31,,,,0.47,
KMT-2023-BLG-0548L b,KMT-2023-BLG-0548L,13.1,1086.97315194,2.66,,,,,6.85,,,,0.72,
KMT-2023-BLG-0735L b,KMT-2023-BLG-0735L,6.97,38.77506565,0.629,,,,,2.96,,,,0.61,
KMT-2023-BLG-0830L b,KMT-2023-BLG-0830L,4.41,17.79839079,1.14,,,,,1.7,,,,0.22,
KMT-2023-BLG-0949L b,KMT-2023-BLG-0949L,12.8,1900.61387386,4.98,,,,,2.03,,,,0.48,
KMT-2023-BLG-1431L b,KMT-2023-BLG-1431L,3.76,13.6,1.41,,,,,3.2,,,,0.57,
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,14.1,200.23189641,0.393,,,,,1.18,,,,0.17,
KMT-2023-BLG-1642L b,KMT-2023-BLG-1642L,13.8,343.25467956,0.718,,,,,1.41,,,,0.17,
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,12.1,6356.56814,19.7,,,,,1.16,,,,0.11,
KMT-2023-BLG-1866L b,KMT-2023-BLG-1866L,1.43,2.63,4.94,,,,,2.63,,,,0.51,
KMT-2023-BLG-1896L b,KMT-2023-BLG-1896L,4.19,16.35,1.22,,,,,2.86,,,,0.72,
KMT-2023-BLG-2209L b,KMT-2023-BLG-2209L,13.9,254.2627256,0.52,,,,,3.51,,,,0.73,
KMT-2024-BLG-0176L b,KMT-2024-BLG-0176L,14.0,241.54958932,0.484,,,,,1.32,,,,0.103,
KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L,12.4,3769.44490702,10.9,,,,,6.46,,,,0.68,
KMT-2024-BLG-0404L b,KMT-2024-BLG-0404L,11.9,8657.64580668,28.2,,,,,0.85,,,,0.09,
KMT-2024-BLG-0404L c,KMT-2024-BLG-0404L,4.33,17.3,1.17,,,,,,,,,0.09,
KMT-2024-BLG-1005L b,KMT-2024-BLG-1005L,12.1,6674.396547,20.7,,,,,0.78,,,,0.055,
KMT-2024-BLG-1044L b,KMT-2024-BLG-1044L,2.7,7.75,2.16,,,,,,,,,0.069,
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,13.2,839.06699448,2.0,,,,,2.51,,,,0.77,
KMT-2024-BLG-1281L b,KMT-2024-BLG-1281L,4.59,19.06970442,1.08,,,,,1.96,,,,0.32,
KMT-2024-BLG-1870L b,KMT-2024-BLG-1870L,13.8,336.89811142,0.704,,,,,3.15,,,,0.67,
KMT-2024-BLG-2059L b,KMT-2024-BLG-2059L,2.54,6.99222495,2.34,,,,,2.55,,,,0.51,
KMT-2024-BLG-2087L b,KMT-2024-BLG-2087L,12.9,1395.26670673,3.57,,,,,3.03,,,,0.48,
KMT-2024-BLG-2242L b,KMT-2024-BLG-2242L,3.82,13.98444991,1.38,,,,,0.89,,,,0.069,
KMT-2025-BLG-1616L b,KMT-2025-BLG-1616L,7.34,42.32,0.588,,,,,1.6,,,,0.26,
KOBE-1 b,KOBE-1,2.91,8.8,1.96,0.0,594.4,20.56,8.5399,0.07006,4135.0,-0.99576,0.619,0.629,
KOBE-1 c,KOBE-1,3.56,12.4,1.51,0.0,392.5,3.91,29.671,0.16071,4135.0,-0.99576,0.619,0.629,
KOI-12 b,KOI-12,13.78707,349.613,0.733,0.34,911.0,196.507,17.855182,0.154,6635.0,0.62645,1.4,1.5,1.45
KOI-1257 b,KOI-1257,10.54,460.83,2.1,0.772,511.0,7.28,86.647661,0.382,5520.0,0.0292,1.13,0.99,9.3
KOI-13 b,KOI-13,16.948008,2949.4624,3.6,0.00064,2550.0,25339.901,1.763588,0.03641,7650.0,0.971,1.74,1.72,1.12
KOI-134 b,KOI-134,12.03844527,346.43296363,1.09,0.16,659.0,45.0,67.1277,0.363,6160.0,0.62325,1.667,1.407,2.4
KOI-134 c,KOI-134,9.86,69.92224954,0.401,0.24,,,33.95,0.2305,6160.0,0.62325,1.667,1.407,2.4
KOI-142 b,KOI-142,3.438,9.5,1.29,0.05561,758.0,68.563,10.91647,0.09586,5466.0,-0.16507,0.897,0.99,1.6
KOI-142 c,KOI-142,14.0,214.1,0.429,0.05724,,,22.26492,0.154121003,5466.0,-0.16507,0.897,0.99,1.6
KOI-1599.01,KOI-1599,1.9,4.6,3.69,0.014,660.0,44.8,20.4415,0.14728,5833.0,0.16196,0.972,1.02,4.7
KOI-1599.02,KOI-1599,1.9,9.0,7.21,0.0114,755.0,76.81,13.6088,0.112293,5833.0,0.16196,0.972,1.02,4.7
KOI-1783.01,KOI-1783,8.86,71.0,0.56,0.0,412.0,5.7,134.4628,0.52661,5922.0,0.21302,1.143,1.076,0.2
KOI-1783.02,KOI-1783,5.44,15.0,0.51,0.0,321.0,2.49,284.215,0.86695,5922.0,0.21302,1.143,1.076,0.2
KOI-1831 d,Kepler-324,1.13,2.23,9.95,0.0,475.0,11.8,34.169,0.19924,5233.0,-0.30825,0.835,0.901,3.39
KOI-1833 d,Kepler-968,2.58,11.02,4.5,0.0,613.0,27.35,7.685,0.0634,4413.0,-0.7626,0.667,0.681,2.14
KOI-1843.03,Kepler-974,0.61,8.0,,,1654.0,,0.1768913,0.005,3584.0,-1.35426,0.45,0.46,4.79
KOI-217 b,KOI-217,12.442,,,0.0,1046.0,272.033,3.90512,0.0477,5545.0,-0.16872,0.86,0.95,1.7
KOI-2513.01,KOI-2513,2.80224517,7310.053361,2000.0,0.36,758.0,78.19,19.00547,0.5,5900.0,0.197,1.2,0.91,8.0
KOI-3503 b,KOI-3503,1.19,9.2,10.0,0.0,785.0,90.2,21.185,0.14247,6001.0,0.30005,1.255,0.858,11.48
KOI-3503 c,KOI-3503,1.21,10.36,10.0,0.0,686.0,52.5,31.828,0.18688,6001.0,0.30005,1.255,0.858,11.48
KOI-351 b,KOI-351,1.31,2.27,5.55,0.0,1062.0,316.442,7.008151,0.074,6080.0,0.26853,1.2,1.2,0.53
KOI-351 c,KOI-351,1.19,1.81,5.9,0.0,987.0,236.315,8.719375,0.089,6080.0,0.26853,1.2,1.2,0.53
KOI-351 d,KOI-351,2.87,8.6,2.0,0.0,520.0,18.168,59.73667,0.32,6080.0,0.26853,1.2,1.2,0.53
KOI-351 e,KOI-351,2.66,7.56,2.21,0.0,450.0,10.228,91.93913,0.42,6080.0,0.26853,1.2,1.2,0.53
